TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths,Month,Year,Txn_Category,Gap,Inactive_Flag,CreditAmount,DebitAmount
15,CUST1840,ACC70741,credit,transfer,Mutual Fund,Firm E,East,Manager 4,2023-03-18,56285.22983,47000.34744,0.967175713,624,42,2023-03,2023,credit,0.0,Active,56285.22983,0.0
113,CUST1840,ACC70741,credit,payment,Personal Loan,Firm D,West,Manager 4,2023-05-11,92103.9323,115215.3136,0.527614564,376,183,2023-05,2023,debit,54.0,Active,0.0,92103.9323
74,CUST3109,ACC70741,credit,transfer,Credit Card,Firm A,North,Manager 1,2024-03-02,74743.83701,89659.37701,0.222835373,644,138,2024-03,2024,credit,296.0,Inactive,74743.83701,0.0
62,CUST5705,ACC70741,savings,withdrawal,Savings Account,Firm D,West,Manager 1,2024-06-08,73688.26224,135410.2996,0.858480248,648,37,2024-06,2024,debit,98.0,Inactive,0.0,73688.26224
120,CUST5255,ACC71388,loan,withdrawal,Savings Account,Firm B,South,Manager 3,2023-03-16,53811.22348,23988.62929,0.727070867,759,40,2023-03,2023,debit,0.0,Active,0.0,53811.22348
131,CUST8318,ACC71388,loan,payment,Credit Card,Firm D,South,Manager 3,2023-05-03,45924.87011,14683.16607,0.269470143,479,71,2023-05,2023,debit,48.0,Active,0.0,45924.87011
155,CUST8288,ACC71388,credit,deposit,Credit Card,Firm D,South,Manager 4,2023-07-06,35471.89391,74266.92352,0.067419045,606,30,2023-07,2023,credit,64.0,Inactive,35471.89391,0.0
22,CUST6937,ACC71388,loan,payment,Home Loan,Firm D,West,Manager 3,2023-10-26,108157.2095,67464.15229,0.135855121,510,27,2023-10,2023,debit,112.0,Inactive,0.0,108157.2095
68,CUST1644,ACC71388,current,payment,Credit Card,Firm B,West,Manager 4,2023-12-30,71612.81537,81427.85475,0.442037033,516,115,2023-12,2023,debit,65.0,Inactive,0.0,71612.81537
147,CUST8461,ACC71426,savings,payment,Savings Account,Firm D,North,Manager 4,2023-02-10,65769.60847,56114.80238,0.689778118,516,19,2023-02,2023,debit,0.0,Active,0.0,65769.60847
185,CUST7173,ACC71426,savings,transfer,Home Loan,Firm C,East,Manager 4,2023-08-23,2288.727756,44626.35373,0.609505405,799,32,2023-08,2023,credit,194.0,Inactive,2288.727756,0.0
91,CUST5500,ACC71426,loan,deposit,Credit Card,Firm D,East,Manager 2,2023-09-13,69256.30947,38014.47406,0.67576569,427,213,2023-09,2023,credit,21.0,Active,69256.30947,0.0
101,CUST7887,ACC71426,loan,transfer,Mutual Fund,Firm B,West,Manager 2,2024-06-22,446.6165945,19017.0591,0.549108652,418,192,2024-06,2024,credit,283.0,Inactive,446.6165945,0.0
90,CUST4373,ACC71938,savings,transfer,Credit Card,Firm C,North,Manager 3,2023-02-26,32702.6711,141185.1394,0.474819019,455,130,2023-02,2023,credit,0.0,Active,32702.6711,0.0
55,CUST7028,ACC71938,loan,deposit,Savings Account,Firm C,Central,Manager 4,2023-08-04,62715.18663,112638.9742,0.218292167,354,85,2023-08,2023,credit,159.0,Inactive,62715.18663,0.0
114,CUST1609,ACC71938,credit,withdrawal,Credit Card,Firm C,East,Manager 3,2023-09-19,8739.196914,32057.77513,0.467709486,406,208,2023-09,2023,debit,46.0,Active,0.0,8739.196914
53,CUST1415,ACC72197,savings,withdrawal,Personal Loan,Firm D,North,Manager 3,2023-03-10,47889.96453,61618.22167,0.602471544,335,9,2023-03,2023,debit,0.0,Active,0.0,47889.96453
98,CUST7793,ACC72197,loan,withdrawal,Mutual Fund,Firm B,West,Manager 3,2023-11-19,24980.01605,92994.34874,0.760494773,634,170,2023-11,2023,debit,254.0,Inactive,0.0,24980.01605
107,CUST8266,ACC73104,loan,transfer,Credit Card,Firm E,West,Manager 3,2023-02-23,14767.4366,107157.0243,0.496113104,826,224,2023-02,2023,credit,0.0,Active,14767.4366,0.0
162,CUST1747,ACC73104,credit,deposit,Home Loan,Firm B,Central,Manager 4,2023-09-11,55095.76821,149013.9777,0.585212517,582,166,2023-09,2023,credit,200.0,Inactive,55095.76821,0.0
194,CUST5664,ACC74631,credit,withdrawal,Savings Account,Firm B,Central,Manager 3,2023-02-21,59913.35753,26870.95863,0.041673191,626,165,2023-02,2023,debit,0.0,Active,0.0,59913.35753
140,CUST5894,ACC74631,credit,payment,Home Loan,Firm E,West,Manager 4,2023-04-17,40998.07074,72813.3392,0.450102097,701,105,2023-04,2023,debit,55.0,Active,0.0,40998.07074
50,CUST8772,ACC74631,loan,deposit,Mutual Fund,Firm D,East,Manager 3,2023-07-26,79207.37998,12485.22186,0.350975363,429,18,2023-07,2023,credit,100.0,Inactive,79207.37998,0.0
37,CUST2578,ACC74631,current,transfer,Savings Account,Firm C,East,Manager 1,2024-03-21,26262.94893,36183.39323,0.644584808,425,195,2024-03,2024,credit,239.0,Inactive,26262.94893,0.0
37,CUST2694,ACC74631,loan,deposit,Savings Account,Firm C,North,Manager 1,2024-04-01,62990.86016,56039.6075,-0.163995377,390,116,2024-04,2024,credit,11.0,Active,62990.86016,0.0
133,CUST6947,ACC74631,current,transfer,Personal Loan,Firm E,East,Manager 4,2024-06-08,29470.86835,98478.95924,0.32039843,712,113,2024-06,2024,credit,68.0,Inactive,29470.86835,0.0
8,CUST3015,ACC74656,current,payment,Mutual Fund,Firm D,West,Manager 2,2023-03-13,65461.85067,112234.454,0.641750783,793,79,2023-03,2023,debit,0.0,Active,0.0,65461.85067
81,CUST3109,ACC74656,loan,transfer,Home Loan,Firm D,East,Manager 4,2023-10-23,45087.75775,105254.027,0.901523906,327,9,2023-10,2023,credit,224.0,Inactive,45087.75775,0.0
55,CUST8250,ACC74656,loan,payment,Credit Card,Firm D,South,Manager 4,2023-11-28,86660.53043,71492.73878,0.506539722,424,170,2023-11,2023,debit,36.0,Active,0.0,86660.53043
121,CUST6350,ACC74656,loan,deposit,Savings Account,Firm D,West,Manager 1,2024-03-02,38286.96698,73908.05985,0.44047751,461,59,2024-03,2024,credit,95.0,Inactive,38286.96698,0.0
177,CUST8416,ACC75675,current,payment,Mutual Fund,Firm B,West,Manager 2,2023-07-06,50719.98106,84285.97439,0.682313723,694,89,2023-07,2023,debit,0.0,Active,0.0,50719.98106
40,CUST3378,ACC75675,credit,deposit,Home Loan,Firm C,South,Manager 3,2023-11-07,48830.72292,139240.8772,0.712879067,680,64,2023-11,2023,credit,124.0,Inactive,48830.72292,0.0
90,CUST9528,ACC75675,loan,deposit,Mutual Fund,Firm E,West,Manager 2,2024-01-20,49514.03222,85150.946,0.379303991,729,109,2024-01,2024,credit,74.0,Inactive,49514.03222,0.0
193,CUST3378,ACC75767,savings,deposit,Mutual Fund,Firm B,North,Manager 2,2023-04-30,22030.61601,42989.74234,0.409329882,713,128,2023-04,2023,credit,0.0,Active,22030.61601,0.0
35,CUST8772,ACC75767,current,transfer,Personal Loan,Firm A,North,Manager 1,2023-05-05,72861.25338,103411.7266,0.16788229,808,62,2023-05,2023,credit,5.0,Active,72861.25338,0.0
90,CUST9525,ACC75767,credit,withdrawal,Credit Card,Firm E,East,Manager 2,2023-06-18,70097.3241,68592.0975,0.8297707,453,188,2023-06,2023,debit,44.0,Active,0.0,70097.3241
131,CUST4684,ACC75767,savings,withdrawal,Savings Account,Firm B,West,Manager 4,2023-10-23,54237.12283,58291.04649,0.452772333,361,161,2023-10,2023,debit,127.0,Inactive,0.0,54237.12283
143,CUST5428,ACC75767,credit,payment,Personal Loan,Firm B,East,Manager 4,2023-11-17,21720.55146,81688.21402,0.791179131,552,176,2023-11,2023,debit,25.0,Active,0.0,21720.55146
90,CUST6350,ACC75767,credit,deposit,Savings Account,Firm E,South,Manager 2,2024-01-08,41241.5719,41858.89156,0.183166774,744,12,2024-01,2024,credit,52.0,Active,41241.5719,0.0
125,CUST3306,ACC76549,credit,deposit,Personal Loan,Firm A,Central,Manager 3,2023-01-08,73961.06018,145110.9486,0.288472644,465,181,2023-01,2023,credit,0.0,Active,73961.06018,0.0
163,CUST6735,ACC76549,loan,deposit,Home Loan,Firm A,Central,Manager 4,2023-01-17,28305.74163,107676.8457,0.511650109,583,204,2023-01,2023,credit,9.0,Active,28305.74163,0.0
60,CUST2842,ACC76549,loan,withdrawal,Home Loan,Firm B,North,Manager 3,2023-03-16,57505.58306,83723.12076,0.261022938,826,238,2023-03,2023,debit,58.0,Active,0.0,57505.58306
39,CUST8155,ACC76549,loan,transfer,Credit Card,Firm B,South,Manager 3,2023-12-30,47639.9714,7315.669833,-0.180382018,598,222,2023-12,2023,credit,289.0,Inactive,47639.9714,0.0
172,CUST8529,ACC76549,current,deposit,Mutual Fund,Firm E,West,Manager 3,2024-06-08,57093.67427,35920.28989,0.450234466,440,70,2024-06,2024,credit,161.0,Inactive,57093.67427,0.0
40,CUST8344,ACC76597,loan,withdrawal,Personal Loan,Firm E,South,Manager 1,2023-05-26,23146.13851,50868.14086,0.266946227,634,200,2023-05,2023,debit,0.0,Active,0.0,23146.13851
53,CUST2457,ACC76597,credit,deposit,Savings Account,Firm A,South,Manager 1,2023-07-05,61551.85865,63536.18056,0.174416339,724,205,2023-07,2023,credit,40.0,Active,61551.85865,0.0
110,CUST4625,ACC76597,credit,withdrawal,Credit Card,Firm B,Central,Manager 1,2024-02-06,61789.41649,73009.14795,0.490458154,713,174,2024-02,2024,debit,216.0,Inactive,0.0,61789.41649
63,CUST4438,ACC76699,loan,withdrawal,Savings Account,Firm D,West,Manager 3,2023-05-04,30922.08528,109402.9482,0.601777654,540,86,2023-05,2023,debit,0.0,Active,0.0,30922.08528
6,CUST7345,ACC76699,savings,withdrawal,Mutual Fund,Firm A,North,Manager 4,2023-08-04,62878.69297,95522.34833,-0.006725439,349,20,2023-08,2023,debit,92.0,Inactive,0.0,62878.69297
57,CUST1840,ACC76699,credit,transfer,Mutual Fund,Firm D,North,Manager 1,2023-11-20,50857.87767,92803.18528,0.425113572,480,143,2023-11,2023,credit,108.0,Inactive,50857.87767,0.0
40,CUST4373,ACC77533,current,payment,Mutual Fund,Firm D,Central,Manager 2,2023-07-19,7468.239381,80579.6429,0.43866729,558,34,2023-07,2023,debit,0.0,Active,0.0,7468.239381
120,CUST9731,ACC77533,loan,transfer,Mutual Fund,Firm B,South,Manager 3,2023-10-19,35322.76158,69258.76741,0.268544524,406,136,2023-10,2023,credit,92.0,Inactive,35322.76158,0.0
129,CUST1467,ACC77533,credit,withdrawal,Credit Card,Firm B,Central,Manager 2,2023-12-09,-17164.68609,104005.0399,0.308941801,630,170,2023-12,2023,debit,51.0,Active,0.0,-17164.68609
62,CUST2412,ACC77533,credit,payment,Home Loan,Firm C,West,Manager 1,2024-03-23,18582.57776,-4284.92694,0.205000446,532,215,2024-03,2024,debit,105.0,Inactive,0.0,18582.57776
47,CUST8765,ACC77592,savings,transfer,Credit Card,Firm C,North,Manager 3,2023-05-11,12568.0679,32912.91283,-0.043289563,640,159,2023-05,2023,credit,0.0,Active,12568.0679,0.0
171,CUST5545,ACC77592,savings,withdrawal,Personal Loan,Firm E,North,Manager 3,2024-01-08,-6357.402234,22783.1273,0.328326035,746,120,2024-01,2024,debit,242.0,Inactive,0.0,-6357.402234
67,CUST1644,ACC77592,credit,payment,Savings Account,Firm D,East,Manager 1,2024-02-18,73069.67342,81938.36134,0.466510944,640,96,2024-02,2024,debit,41.0,Active,0.0,73069.67342
31,CUST9439,ACC77638,current,transfer,Home Loan,Firm A,West,Manager 4,2023-09-06,60389.95644,119082.1999,1.010256295,541,11,2023-09,2023,credit,0.0,Active,60389.95644,0.0
39,CUST5912,ACC77638,loan,payment,Home Loan,Firm B,North,Manager 2,2024-01-29,86584.88572,100364.368,0.645438558,397,110,2024-01,2024,debit,145.0,Inactive,0.0,86584.88572
128,CUST9754,ACC77638,credit,deposit,Personal Loan,Firm A,East,Manager 2,2024-04-01,11633.41168,84914.15765,0.536142255,307,132,2024-04,2024,credit,63.0,Inactive,11633.41168,0.0
64,CUST3378,ACC77638,credit,payment,Mutual Fund,Firm D,East,Manager 1,2024-05-02,5012.728127,54197.75482,0.37962624,350,206,2024-05,2024,debit,31.0,Active,0.0,5012.728127
131,CUST7793,ACC77773,savings,transfer,Mutual Fund,Firm A,South,Manager 2,2023-07-30,67544.30827,109819.5462,0.379389845,456,194,2023-07,2023,credit,0.0,Active,67544.30827,0.0
16,CUST9962,ACC77773,loan,transfer,Credit Card,Firm B,East,Manager 4,2024-01-01,66021.82458,70158.16801,0.354176544,836,207,2024-01,2024,credit,155.0,Inactive,66021.82458,0.0
199,CUST6028,ACC77773,loan,payment,Mutual Fund,Firm A,East,Manager 1,2024-01-17,68329.52669,74821.32991,0.306298558,408,135,2024-01,2024,debit,16.0,Active,0.0,68329.52669
144,CUST5705,ACC77773,loan,deposit,Credit Card,Firm C,East,Manager 4,2024-01-20,66663.84608,34416.0001,0.155335029,375,181,2024-01,2024,credit,3.0,Active,66663.84608,0.0
109,CUST1189,ACC77773,loan,transfer,Personal Loan,Firm A,Central,Manager 1,2024-05-24,35430.85738,69599.12539,0.622605215,822,230,2024-05,2024,credit,125.0,Inactive,35430.85738,0.0
190,CUST1114,ACC78089,current,transfer,Personal Loan,Firm A,East,Manager 3,2024-01-12,9110.870329,86988.43428,0.789804138,638,184,2024-01,2024,credit,0.0,Active,9110.870329,0.0
37,CUST4794,ACC78089,loan,withdrawal,Home Loan,Firm B,North,Manager 4,2024-04-01,17718.10887,95168.27332,0.302751764,553,11,2024-04,2024,debit,80.0,Inactive,0.0,17718.10887
180,CUST9038,ACC78178,credit,transfer,Credit Card,Firm C,East,Manager 1,2023-03-07,81368.86241,102758.6427,0.690350218,496,79,2023-03,2023,credit,0.0,Active,81368.86241,0.0
39,CUST8461,ACC78178,savings,withdrawal,Home Loan,Firm A,South,Manager 2,2023-04-26,42355.95166,70607.87368,0.516794817,624,169,2023-04,2023,debit,50.0,Active,0.0,42355.95166
111,CUST9525,ACC78178,loan,transfer,Personal Loan,Firm B,North,Manager 1,2023-06-19,-12026.40536,71239.18852,0.541988007,606,14,2023-06,2023,credit,54.0,Active,-12026.40536,0.0
39,CUST9209,ACC78178,savings,transfer,Home Loan,Firm A,South,Manager 4,2023-09-24,39457.29322,106142.3485,0.298332672,589,143,2023-09,2023,credit,97.0,Inactive,39457.29322,0.0
140,CUST6735,ACC78178,loan,payment,Home Loan,Firm B,West,Manager 1,2023-11-29,52363.56406,32234.24442,0.485165556,493,74,2023-11,2023,debit,66.0,Inactive,0.0,52363.56406
88,CUST7098,ACC78178,loan,withdrawal,Savings Account,Firm D,East,Manager 2,2023-12-24,34003.52696,34852.82286,0.437778214,644,164,2023-12,2023,debit,25.0,Active,0.0,34003.52696
150,CUST5916,ACC78178,savings,transfer,Home Loan,Firm D,Central,Manager 2,2024-02-13,84509.32904,80805.29495,0.213851008,679,180,2024-02,2024,credit,51.0,Active,84509.32904,0.0
31,CUST7255,ACC78178,credit,withdrawal,Credit Card,Firm B,Central,Manager 2,2024-05-02,46598.50574,98943.86772,0.694269584,776,18,2024-05,2024,debit,79.0,Inactive,0.0,46598.50574
162,CUST3069,ACC78178,credit,deposit,Mutual Fund,Firm B,West,Manager 3,2024-05-27,40976.42581,26361.59064,0.455157604,401,138,2024-05,2024,credit,25.0,Active,40976.42581,0.0
104,CUST5912,ACC78581,loan,transfer,Mutual Fund,Firm D,North,Manager 2,2024-04-21,48810.95375,31021.66996,0.442065977,672,142,2024-04,2024,credit,0.0,Active,48810.95375,0.0
158,CUST5574,ACC78581,loan,transfer,Mutual Fund,Firm E,East,Manager 1,2024-06-22,81113.73108,101118.3656,0.283894007,425,43,2024-06,2024,credit,62.0,Inactive,81113.73108,0.0
95,CUST3449,ACC78589,credit,deposit,Credit Card,Firm A,Central,Manager 3,2023-03-06,81674.92567,59752.48008,0.409324935,785,171,2023-03,2023,credit,0.0,Active,81674.92567,0.0
52,CUST9079,ACC78589,current,payment,Personal Loan,Firm D,South,Manager 1,2023-03-26,42582.83924,61757.18531,0.507267953,528,190,2023-03,2023,debit,20.0,Active,0.0,42582.83924
188,CUST2067,ACC78589,loan,withdrawal,Credit Card,Firm D,East,Manager 4,2023-04-03,53439.87997,73445.2021,0.74056879,804,230,2023-04,2023,debit,8.0,Active,0.0,53439.87997
168,CUST2188,ACC78589,loan,payment,Home Loan,Firm B,Central,Manager 2,2023-08-04,64113.16104,4141.037278,0.705128418,791,175,2023-08,2023,debit,123.0,Inactive,0.0,64113.16104
21,CUST1749,ACC78589,savings,payment,Mutual Fund,Firm D,East,Manager 4,2023-12-24,1513.898363,96454.26726,0.530046737,396,44,2023-12,2023,debit,142.0,Inactive,0.0,1513.898363
8,CUST9528,ACC80131,loan,transfer,Home Loan,Firm D,South,Manager 4,2023-01-21,63709.47894,25062.00602,-0.000781893,324,232,2023-01,2023,credit,0.0,Active,63709.47894,0.0
99,CUST6937,ACC80131,loan,deposit,Credit Card,Firm A,North,Manager 2,2023-04-26,2337.648637,87091.56814,0.621738807,446,211,2023-04,2023,credit,95.0,Inactive,2337.648637,0.0
182,CUST2805,ACC80131,savings,payment,Personal Loan,Firm C,Central,Manager 2,2023-12-17,43343.26586,58661.94858,0.731540899,509,129,2023-12,2023,debit,235.0,Inactive,0.0,43343.26586
191,CUST1376,ACC80131,credit,withdrawal,Credit Card,Firm B,West,Manager 3,2024-01-29,-954.2371284,74740.08097,0.599331057,389,23,2024-01,2024,debit,43.0,Active,0.0,-954.2371284
54,CUST1609,ACC80131,savings,withdrawal,Credit Card,Firm A,West,Manager 3,2024-01-29,80447.37445,119937.1163,0.508086415,777,104,2024-01,2024,debit,0.0,Active,0.0,80447.37445
63,CUST9129,ACC80131,savings,deposit,Home Loan,Firm B,West,Manager 1,2024-06-13,24097.06793,3262.590525,0.645160715,483,191,2024-06,2024,credit,136.0,Inactive,24097.06793,0.0
93,CUST5174,ACC80442,loan,withdrawal,Home Loan,Firm C,Central,Manager 3,2023-10-21,85198.90855,53348.2227,0.75263131,396,152,2023-10,2023,debit,0.0,Active,0.0,85198.90855
110,CUST8390,ACC80442,credit,deposit,Savings Account,Firm E,Central,Manager 4,2023-12-17,31746.66434,38952.82956,0.711267093,759,112,2023-12,2023,credit,57.0,Active,31746.66434,0.0
123,CUST8091,ACC81631,savings,deposit,Mutual Fund,Firm D,North,Manager 4,2024-02-21,70867.26134,53391.77801,0.521006266,601,67,2024-02,2024,credit,0.0,Active,70867.26134,0.0
22,CUST4669,ACC81631,credit,payment,Home Loan,Firm D,North,Manager 4,2024-04-06,52410.67071,96684.07646,0.40516093,599,97,2024-04,2024,debit,45.0,Active,0.0,52410.67071
115,CUST5574,ACC81631,current,withdrawal,Mutual Fund,Firm C,West,Manager 3,2024-05-27,4851.04513,48738.40336,0.107090353,675,200,2024-05,2024,debit,51.0,Active,0.0,4851.04513
155,CUST6350,ACC82298,credit,payment,Personal Loan,Firm A,East,Manager 2,2023-08-10,53458.65995,50948.43034,0.655821018,510,162,2023-08,2023,debit,0.0,Active,0.0,53458.65995
64,CUST4438,ACC82298,savings,withdrawal,Savings Account,Firm B,West,Manager 3,2023-11-07,128816.236,150199.0786,0.281978927,613,64,2023-11,2023,debit,89.0,Inactive,0.0,128816.236
173,CUST5912,ACC82298,current,withdrawal,Savings Account,Firm D,South,Manager 1,2024-01-12,27246.87559,66137.19992,0.515932346,471,116,2024-01,2024,debit,66.0,Inactive,0.0,27246.87559
163,CUST7730,ACC82298,savings,transfer,Savings Account,Firm B,North,Manager 2,2024-02-21,93874.13877,58108.03847,0.572606946,592,219,2024-02,2024,credit,40.0,Active,93874.13877,0.0
196,CUST5253,ACC82298,credit,withdrawal,Credit Card,Firm B,West,Manager 3,2024-06-11,43980.63035,123392.9155,0.503195127,458,231,2024-06,2024,debit,111.0,Inactive,0.0,43980.63035
36,CUST1376,ACC82381,credit,transfer,Mutual Fund,Firm C,West,Manager 1,2023-01-06,4236.079666,141381.533,-0.389353601,424,196,2023-01,2023,credit,0.0,Active,4236.079666,0.0
73,CUST6028,ACC82381,savings,withdrawal,Credit Card,Firm D,South,Manager 2,2023-04-26,49968.5455,94151.90264,0.453960856,682,200,2023-04,2023,debit,110.0,Inactive,0.0,49968.5455
108,CUST2694,ACC82381,current,withdrawal,Personal Loan,Firm C,Central,Manager 2,2023-08-04,75801.07767,88568.41932,0.938968608,392,184,2023-08,2023,debit,100.0,Inactive,0.0,75801.07767
146,CUST4669,ACC82381,savings,withdrawal,Mutual Fund,Firm B,Central,Manager 3,2023-09-11,72845.03891,85060.684,0.485669654,608,193,2023-09,2023,debit,38.0,Active,0.0,72845.03891
111,CUST2539,ACC82381,credit,deposit,Home Loan,Firm C,Central,Manager 3,2024-03-12,81377.64979,96683.8512,0.21063198,438,141,2024-03,2024,credit,183.0,Inactive,81377.64979,0.0
31,CUST5912,ACC82926,loan,withdrawal,Mutual Fund,Firm B,North,Manager 2,2023-02-05,81309.71587,25406.12932,0.63669207,772,173,2023-02,2023,debit,0.0,Active,0.0,81309.71587
26,CUST4373,ACC82926,savings,deposit,Credit Card,Firm D,Central,Manager 3,2023-03-26,54500.78076,25256.32598,0.336196057,624,96,2023-03,2023,credit,49.0,Active,54500.78076,0.0
4,CUST3187,ACC82926,loan,transfer,Credit Card,Firm A,North,Manager 2,2023-04-23,52858.54295,22479.76515,0.593508322,390,57,2023-04,2023,credit,28.0,Active,52858.54295,0.0
111,CUST3153,ACC82926,current,transfer,Personal Loan,Firm A,West,Manager 3,2023-05-12,57648.73566,86187.21255,0.744970884,703,232,2023-05,2023,credit,19.0,Active,57648.73566,0.0
134,CUST7730,ACC82926,credit,payment,Credit Card,Firm B,Central,Manager 4,2023-09-30,75087.04895,84694.5508,0.131526002,637,51,2023-09,2023,debit,141.0,Inactive,0.0,75087.04895
195,CUST7098,ACC82947,loan,payment,Personal Loan,Firm B,Central,Manager 3,2023-11-08,37356.39675,104968.1033,0.317685957,509,168,2023-11,2023,debit,0.0,Active,0.0,37356.39675
109,CUST3069,ACC82947,savings,withdrawal,Savings Account,Firm D,Central,Manager 4,2023-12-09,23951.88198,34781.10231,0.296981238,375,14,2023-12,2023,debit,31.0,Active,0.0,23951.88198
83,CUST4373,ACC82947,loan,transfer,Mutual Fund,Firm B,South,Manager 1,2023-12-24,34510.35457,52731.56592,0.585469393,697,213,2023-12,2023,credit,15.0,Active,34510.35457,0.0
163,CUST8765,ACC83005,loan,withdrawal,Home Loan,Firm D,East,Manager 1,2023-08-06,53985.46159,-2144.227266,0.657158322,321,167,2023-08,2023,debit,0.0,Active,0.0,53985.46159
106,CUST8091,ACC83005,loan,transfer,Home Loan,Firm D,Central,Manager 3,2023-11-20,101977.6329,42399.98783,0.304503632,605,230,2023-11,2023,credit,106.0,Inactive,101977.6329,0.0
109,CUST1913,ACC83005,savings,deposit,Savings Account,Firm E,West,Manager 3,2024-05-04,94843.58251,36699.60024,0.690912449,699,64,2024-05,2024,credit,166.0,Inactive,94843.58251,0.0
142,CUST4201,ACC83269,current,deposit,Personal Loan,Firm E,North,Manager 4,2023-01-10,78431.71026,46695.42222,0.382015315,726,106,2023-01,2023,credit,0.0,Active,78431.71026,0.0
72,CUST7994,ACC83269,credit,withdrawal,Home Loan,Firm B,Central,Manager 3,2023-05-04,37452.47901,70716.51762,0.482768366,823,238,2023-05,2023,debit,114.0,Inactive,0.0,37452.47901
84,CUST1555,ACC83269,credit,withdrawal,Personal Loan,Firm C,Central,Manager 3,2023-06-17,54056.97365,74038.73356,0.38487235,675,153,2023-06,2023,debit,44.0,Active,0.0,54056.97365
89,CUST6525,ACC83269,current,deposit,Savings Account,Firm B,South,Manager 1,2023-09-30,36006.19906,51112.73375,0.479208858,686,158,2023-09,2023,credit,105.0,Inactive,36006.19906,0.0
185,CUST9079,ACC83269,savings,transfer,Home Loan,Firm C,South,Manager 1,2023-11-20,47068.8879,10514.9481,0.170651287,842,166,2023-11,2023,credit,51.0,Active,47068.8879,0.0
139,CUST3006,ACC83269,loan,deposit,Savings Account,Firm E,North,Manager 1,2023-11-24,127718.9013,33532.61157,0.242239301,628,221,2023-11,2023,credit,4.0,Active,127718.9013,0.0
75,CUST8416,ACC83269,current,payment,Home Loan,Firm B,North,Manager 2,2024-01-17,87999.44421,50704.14831,0.874933038,507,34,2024-01,2024,debit,54.0,Active,0.0,87999.44421
101,CUST9079,ACC83581,credit,deposit,Home Loan,Firm D,Central,Manager 1,2023-01-09,39304.24834,130721.1225,0.283442826,503,137,2023-01,2023,credit,0.0,Active,39304.24834,0.0
143,CUST4346,ACC83581,savings,transfer,Home Loan,Firm E,North,Manager 4,2023-03-08,68815.52333,6654.083143,0.708085661,625,113,2023-03,2023,credit,58.0,Active,68815.52333,0.0
104,CUST3378,ACC83581,savings,payment,Credit Card,Firm E,West,Manager 4,2023-03-26,97576.50987,33173.31451,0.500630601,678,56,2023-03,2023,debit,18.0,Active,0.0,97576.50987
150,CUST4126,ACC83581,credit,withdrawal,Home Loan,Firm A,West,Manager 4,2023-09-30,55700.15721,81514.36078,0.211780804,635,192,2023-09,2023,debit,188.0,Inactive,0.0,55700.15721
152,CUST9754,ACC83581,credit,payment,Savings Account,Firm B,North,Manager 4,2024-02-09,32893.14291,91895.02715,0.366114556,807,121,2024-02,2024,debit,132.0,Inactive,0.0,32893.14291
34,CUST9209,ACC83581,current,withdrawal,Personal Loan,Firm D,East,Manager 2,2024-03-30,78385.67276,112639.8533,0.298416241,424,173,2024-03,2024,debit,50.0,Active,0.0,78385.67276
161,CUST4584,ACC83581,loan,payment,Savings Account,Firm A,West,Manager 3,2024-06-13,52921.47819,60951.7824,0.357717433,565,49,2024-06,2024,debit,75.0,Inactive,0.0,52921.47819
171,CUST7651,ACC83848,credit,deposit,Home Loan,Firm A,West,Manager 3,2023-05-11,43922.88045,104717.1314,0.344847416,517,56,2023-05,2023,credit,0.0,Active,43922.88045,0.0
68,CUST6319,ACC83848,loan,payment,Personal Loan,Firm D,Central,Manager 3,2023-10-20,47156.20969,98804.0688,0.362561355,341,97,2023-10,2023,debit,162.0,Inactive,0.0,47156.20969
46,CUST8874,ACC83848,credit,transfer,Credit Card,Firm E,Central,Manager 1,2023-10-21,33330.86523,127530.3696,0.819429252,423,70,2023-10,2023,credit,1.0,Active,33330.86523,0.0
128,CUST2541,ACC86784,savings,transfer,Personal Loan,Firm B,East,Manager 2,2024-03-01,47902.75849,142733.4892,0.370573643,597,236,2024-03,2024,credit,0.0,Active,47902.75849,0.0
193,CUST6391,ACC86784,savings,transfer,Mutual Fund,Firm A,North,Manager 2,2024-03-05,5725.9331,74665.55002,0.5245479,529,210,2024-03,2024,credit,4.0,Active,5725.9331,0.0
162,CUST1738,ACC87006,savings,withdrawal,Personal Loan,Firm C,Central,Manager 3,2023-01-06,32919.19489,99455.61921,0.471885489,770,95,2023-01,2023,debit,0.0,Active,0.0,32919.19489
26,CUST3306,ACC87006,loan,transfer,Mutual Fund,Firm B,West,Manager 4,2023-01-13,27998.91772,100400.6425,0.166413655,504,218,2023-01,2023,credit,7.0,Active,27998.91772,0.0
48,CUST7855,ACC87006,current,transfer,Personal Loan,Firm D,North,Manager 2,2023-03-03,25175.16151,86337.99162,0.583939036,395,46,2023-03,2023,credit,49.0,Active,25175.16151,0.0
175,CUST7255,ACC87006,credit,deposit,Credit Card,Firm D,West,Manager 1,2023-09-24,26695.81186,74227.59513,0.657453851,487,54,2023-09,2023,credit,205.0,Inactive,26695.81186,0.0
170,CUST4769,ACC87006,credit,deposit,Personal Loan,Firm A,East,Manager 1,2023-12-09,41980.98427,74287.06868,0.733219807,427,67,2023-12,2023,credit,76.0,Inactive,41980.98427,0.0
